text,label
"Je rentre à la maison, c'est ça qui m'attend ?",-1
"Je voulais faire voir notre château à l'amie Ginette. Dame Ginette, c'est mon fillot ! Salut fillot !",1
On va pas te... Enfin... on sait ce que c'est.,-1
Non. Et ne dis pas que tu nous as vus.,-1
"Oh, ça ne s'arrange pas. Il ne reconnaît même pas votre château maintenant !",-1
"Un mot, tu meurs ! Donnez-moi son manteau ! Vite !",-1
"""Il n'y a pas de drogue, ici. N'ayez crainte."" Super idée.",1
de vous prouver que je vaux bien plus vivante que morte.,1
Vous avez un sacré culot de me poser un lapin !,-1
"Il faut faire très, très attention pendant qu'on fait ça.",-1
On fait un concert avec la chorale. Tu viendras ?,0
"Et au cas où je ne vous reverrais pas, bonsoir et bonne nuit !",1
"Si n'importe qui touche à ça, tu me le dis.",0
"Mais quand ça s'est fait, ça a été le jackpot.",1
Le témoignage de M. Willis est vague et sans substance.,-1
Johnny Roastbeef les ligoterait pour les empêcher de donner l'alarme.,-1
Il pensait pas à mal. C'était plus fort que lui.,-1
C'est pourquoi je n'ai pas agi de manière plus agressive pour drainer les rues.,-1
"Au bowling, avec Dame Ginette ! Et je ne suis plus un maraud.",1
"C'est calme ? Je t'emmerde, paie ! Un incendie ? Je t'emmerde, paie !",-1
"Avons pris la mer dans une tempête venue de nulle part,",-1
Pourquoi je n'arrive pas à courber ces stupides barreaux ?,-1
"Si ça ne vous plaît pas, j'appelle mon paysagiste. Résolu.",-1
"Si vous n'avez pas le moral cette nuit, n'hésitez pas à m'appeler, je reviendrai tout de suite, M. Brochant. Non !",-1
-Deux de nos messagers nous ont rapporté de charmants portraits.,1
"C'est pas vrai, ça ! Une poule juive remontée contre les Italiens !",-1
Elle a été volée en pleine nuit. Tu dormais et t'as rien entendu.,-1
Ils sont insatiables et tu ne sais pas dire non.,-1
Je crois que je vais éviter. Je n'ai pas l'habitude.,-1
"Mais jusque là, pour Jimmy, je m'alignais sur le programme.",-1
C'est la première fois que je sauve la vie de quelqu'un.,1
Il y a quelque chose. Je sais que tu sais.,-1
"Vous avez finalement décidé de lui demander de sortir, n'est-ce pas?",-1
"Non mais, Jacquard, là, vous pétez les plombs ! Vous devenez atrocement vulgaire !",-1
Je t'ai élevée dans l'esprit de liberté hérité de mes parents.,1
Mon agenda est classé par villes et mon pager sonne toujours en plein dûner.,0
"Je n'ai pas pu me dbarrasser de celles de mon pre, moi non plus.",-1
qu'on a mis deux jours à le dégeler pour l'autopsie.,0
J'espère vraiment que je ne vais pas regretter les Hamptons.,1
C'est mon oncle et ma tante! Ils sont là pour la soirée de ma mère.,0
"Surtout Lucie, c'est une nouvelle meuf au taf avec une paire de eins énormes.",1
Tout ce que nous avons fait pour être sûrs qu'il obtiendrait une bourse.,1
"Et nous pourrions diriger le passé, le présent et le futur.",1
Tu veux voir des hélicoptères ? Tu vas en voir!,0
"On a des canettes vides, si tu veux t'entraîner à tirer.",0
Sors de la maison pour passer le coup de fil.,-1
"-Je n'y serai pas avant le jour. -Raison de plus, filez.",-1
Vous pourriez être expulsé pour ça. Je ne sais pas de quoi tu parles.,-1
"Du rire, de l'amour, de la douleur, de la tristesse",0
"Et nous te demandons de veiller sur nous, en cette saison de fête,",1
"Mais si tu me fais poireauter ainsi une fois de plus, laisse tomber.",-1
"Oui, je m'astiquais le manche, je me dégorgeais le poireau,",0
"Faut pas lui donner des coups de pied, quand même.",-1
"ça fait deux ans que j'attends ce moment, et bizarrement ça ne me réjouit pas tellement. Je crois même que je te plains, tu vois.",-1
"Mme ce serait terrible ! Charles, je vous en prie.",-1
Je faisais plus la queue à la boulangerie pour avoir du pain frais.,0
Et c'est loin d'être la pire. Où est-elle? La mère?,-1
"Alors, fais ce que tu veux, mais... c'est comme ça.",0
"Et moi, je me promène avec des guenilles et cette ceinture.",0
Ce fut un plaisir de vous rencontrer. Revenez nous voir !,1
"Utiliserez-vous la voiture, ce soir ? J'espère que non !",-1
C'est pas ça. Tout le monde a l'air de mèche.,-1
"Avec tous les opérateurs et toutes les offres qu'il y a,",1
L'usage de stupéfiants est un excellent exemple pour notre fille.,1
"Mais je suis plus que fatiguée d'entendre parler d'elle, d'accord?",-1
"Moi, j'étais pas au courant, c'est pas moi qui organise.",-1
C'est ce que j'étais en train de dire à votre femme.,0
Fais pas comme Frankie et Johnny. Déconne pas avec l'argent.,-1
"Hé, l'ami ! Cette fois, on le fera à ma manière.",0
Je me retirerai en couvent pour le reste de ma vie et vous serai fidèle.,1
Je vous le répète: je ne suis pas en difficulté.,0
Attention. Commandant à équipage. Soyez prêts à inverser la polarité.,0
Un gamin sniffe les pices de sa mre ? Mettez a sur YouTube !,-1
"Navré que notre arrivée vous déplaise, mais j'ai des ordres.",0
Bon. On y va. Ecart 47. En un contre un. Prêts.,0
Aussi espiègle qu'un écolier. Qui ? Le professeur Attila ?,-1
"Je rentre pas avec ça. C'est la mort, son tacot.",-1
mais je n'ai plus le temps de m'amuser à ça.,-1
Un fils aussi aimant que vous n'a pu la décevoir.,1
"Ma Range ! Oh non, merde ! Putain de merde !",-1
Je ne veux pas te faire de mal. C'est fait !,1
"-Crasseuse ou non, partez. Le prince exige d'elle un gâteau.",-1
Ma chère épouse est morte quelques mois après les autres.,-1
"Négatif ! Sans moi ! Duke, Duke, tu vas réussir.",-1
"Mais ça ne peut pas l'être. J'étais complètement bluffé, n'est-ce pas?",-1
Vous avez fait tout ce qui était en votre pouvoir.,1
"La brune avec les gros seins, on l'avait tous niquée.",0
"ça ne me dérangerait pas d'être Robby, pour certaines choses.",0
"24 h sur 24, ça va te coûter un paquet.",-1
Bienvenue à la journée de promo Garfield 3 : Flabby Tabby.,1
"Eh bien ça m'ennuie de vous dire ça, Alta, mais...",-1
Les Arabes ! C'est quoi ce truc ? Des nègres avec un drap sur la tête.,-1
Ce serait mieux si nous en avions 90 mètres carrés.,1
"Vous pouvez la mettre juste à côté du noyau, merci.",0
"-Je me retrouve bite ballante en fourrure, comme un connard.",-1
"Légal ou non, je m'en fous. On va pas l'incinérer...",-1
"Tu te balades saoul, tu mens, et tout. Tout le monde te hait.",-1
Il se trouve que j'ai un équipage composé de dix-huit...,0
En enfer ? Défait ? Son règne est terminé ?,-1
Tu ne connais personne qui pourrait acheter le tout ?,-1
"Personnellement, je veux dire. Je n'ai jamais été aussi nerveuse.",-1
"Robby, il me faut une nouvelle robe, tout de suite.",0
"J'en ai ras le bol de tes boniments ! Je ne te crois pas, un point c'est tout.",-1
J'ai payé le douanier de la file n° 1. Tu passeras.,-1
"Non, je ne veux que lui couper la tête et lui arracher le cœur.",-1
"Si on peut plus parler, hein ? Je vous ennuie ?",-1
Je ne vous attendais pas aujourd'hui après votre impolitesse d'hier.,0
"Pas du tout, les domestiques ont habité ici jusqu'à l'année dernière. Ils étaient ravis !",1
Ne prends pas ça avec les doigts. Prends... Prends une cui...,-1
mais alors qu'ils étaient à la veille d'une découverte suprême...,0
"""Je ne peux rien dire de plus. Je vous aime. Jonathan.""",1
Vous voulez payer ce type ? Lui donner votre avance ?,-1
"Et vous, trop fier pour avouer que vous êtes fou de moi !",0
"J'ai toute ma vie devant moi, et je voudrais devenir actrice.",1
Je vais choisir un sujet familier pour gagner du temps.,1
"Les cadavres, je les fabrique, je les fais pas disparaître.",-1
"En fin de compte, ça vous détruira, toi et l'odieux monstre que tu sers !",-1
Tête de Brique s'est dit que saccager notre galerie de jeux...,-1
mais vous imaginez ma joie de découvrir que le choc...,-1
Je mets tous mes potos dans mes clips Même ceux qui ont la tête d’Igor,0
"Malgré mon silence, je te l'ai transmise, comme un virus.",-1
Je peux pas sortir avec ça ! Et puis si. Et puis non.,-1
Vous avez une mauvaise idée de moi. Je ne suis qu'un pion comme Roger.,-1
Je ne sais pas pourquoi tu me racontes des histoires...,0
mais reviens avant le commandant ou il aura notre peau!,-1
et c'est la veille de noël pour les fans de combat!,1
Mais les traces de notre visiteur sont celles d'un bipède.,0
Les jolies autostoppeuses ! On vient vous tirer du pétrin.,1
Je veux un foyer et des enfants et la paix.,1
"Le monde nous est ouvert, mais nous devons agir rapidement.",1
Je suis désolé si j'y suis allé un peu fort...,-1
J'ai peur pour Mina. Elle est à présent notre appât.,1
"Ce sera Bentleys et couilles en or, pas l'aide sociale.",-1
"Tu le protégeras pour moi, père? Tu veilleras sur lui?",0
"Tout d'abord, la seconde en question ne dure pas une seconde.",0
je serai le premier à essayer l'élargisseur de quotient intellectuel.,0
Combien de temps je l'ai cherchée ? Toute ta vie.,1
"Mais c'est grotesque, je t'aime, je ne vais pas te laisser toute seule à l'hôpital...",-1
Je l'ai fait ! Je suis dans le Truman Show.,1
"Sur le coup, je savais pas pourquoi on se faisait choper.",-1
Ceux dont tu as besoin. Tu en achèteras sur Internet.,0
"Je ne peux rien dire. Politesse française, affaire de cœur.",1
Les gens normaux ne se conduisent pas comme ça !,-1
"De quoi, Lucien ? ça sent la fraude fiscale à plein nez, et je m'en fous !",-1
ça t'ennuie si j'enlève mes bottes ? Pas du tout.,-1
ça a pris une telle ampleur que j'ai eu besoin d'aide.,1
"Pour info, ils sont tous mignons ! Je gâche mon temps et mon talent.",-1
Cette histoire pue autant que des couches de la veille.,-1
"C'est bien, d'en être resté à Peter Pan et Jeannot lapin.",1
"Et puis, vous perdrez plein d'argent parce que vous ne savez pas faire.",-1
Je la lustre ! Je la polis ! Regardez !,1
Je suis joueur. Je ne sais pas comment l'expliquer autrement.,-1
"Et ils ont tout cassé, on a vu les images.",-1
Chacun d'entre nous est prêt à te jurer sa loyauté.,1
Désolé pour ta tête. Je t'ai pris pour l'un d'eux.,-1
Y at-il d'autres questions que je pourrais lui poser ?,0
"ça va aller, ne te mets pas trop la pression.",0
"Oui, nous devrions y aller, cet hôtel est au centre-ville.",-1
"Bien sûr, ce n'est pas une mauvaise idée. C'est une excellente idée. Je l'avais!",1
Le meilleur ami de l'homme semble être aussi le meilleur ami du singe.,1
Je suis content de faire un petit tour en avion.,1
Elle arrête pas de me dire qu'elle te kiffe grave.,1
T'as jamais entendu un chien couiner ? File-moi ce flingue !,-1
"ça vous fait rire. 28 ans, et je me sens comme leur mamie.",1
C'est comme un permis de voler. Un permis de faire ce que tu veux.,1
Je suis en mission secrète sur une planète inexplorée !,1
Je suppose que je pourrais changer mes plans pour déjeuner.,0
"Quoi qu'il en soit, j'ai décidé de m'offrir un porte-cigarette,",0
Mais rien de tel que la vue d'un esprit amputé.,-1
"Dites-moi ce que vous savez de cet homme à l'îil vert, les oiseaux.",0
"Cousin Hubert et Monsieur Ouille ! Mettez-vous dans la lumière, que les enfants soient rassurés !",1
Je ne te l'ai pas dit ? Tu sautes avec lui.,-1
"Moi aussi, mais il a commencé à s'ouvrir à moi.",1
Je crois qu'il va me falloir beaucoup plus de place,1
Tu te rends compte que je viens de perdre 40 000 livres ?,-1
Il parait un peu plus vieux que je ne pensais.,-1
"Va te faire foutre, toi aussi ! Au boulot !",0
"Si elle doit obtenir un grand article avec infos exclusives,",0
Afin que tu puisses commencer ta vie de façon décente.,1
Si ! Vous avez dodeliné de votre grosse tête dans une intention inavouable !,-1
Vous m'avez affirmé le connaître depuis le début de la guerre.,0
"Regardez général, il a souillé votre uniforme. Salope, tu me le paiera. Tu seras tondue.",-1
"Le grand talent de Michael, c'est sa capacité à oublier.",1
"Il est mort ce matin, et si vous ne faites rien pour moi,",-1
"C'est nouveau pour moi. Moi, ça m'arrive tout le temps !",1
On ne l'arrête plus. Je vais vous dire un truc.,-1
Peut-être qu'ils devraient en faire une coutume de fête juive.,0
Il avait peut-tre peur de plonger encore si profondment en lui.,-1
ça va mieux ! On m'a bouclé pour avoir roulé sur le trottoir !,-1
"Mon premier ouvrage, 343 allumettes, comme vous pouvez le voir, c'est assez rudimentaire. C'est très prometteur.",1
"On va se la faire, cette putain de belle vie.",1
"Oui ! Je suis le Guerrier Dragon. J'affronte les fous, c'est mon travail !",-1
"Merci d'être venu, Ashleigh, je dois prendre un peu l'air.",0
Et elle vous rejoint dans votre chambre dans 3 min.,0
"Ok, retrouve-moi au Musée d'Art Moderne sur la 53e rue.",0
J'ai pensé que le film était plein de merveilleuses choses.,1
On leur apprend ce qu'on apprend à tous les jeunes aujourd'hui.,1
"Queens? Oui, il y a un grand studio de cinéma.",0
Merci pour cette farandole. J'ai que ça à faire !,1
"Non, elle n'est pas gay, elle est charmante et belle.",1
On va s'occuper de vous. Tout va bien se passer.,1
je vais encore te jeter du poivre de Cayenne !,-1
"Je connaissais le défunt, je ne lui faisais pas confiance.",-1
Bon sang qu'est-ce que ça signifie? Je ne sais pas.,-1
Elle était trop jolie pour pourrir dans ce coin paumé.,-1
Nous avons un certain nombre de choses prévues pour aujourd'hui.,0
C'est pour mon père. Profitez de votre retour à Londres.,1
"Si ce que je t'ai prêté n'est pas dans la caisse, je perds ma place.",-1
le bookmaker de Broadway ? Il est un peu excentrique.,-1
"T'as deux secondes, je les ai pas sur moi. Va m'attendre dans ta chambre, j'arrive.",-1
"Ses nerfs n'ont peut-être pas tenu, ça arrive. Et puis il n'a peut-être pas trouvé de pharmacie.",0
Je l'aime et je lui ai dit oui ! Enfin. Ne dis rien.,1
"-à cette époque, j'étais en stage chez William et Associés.",-1
"Je vous raccompagne, et je vous prie de nous excuser.",1
T'as été forcé de rentrer après avoir chopé une jaunisse à coup de bitures.,-1
C'est pas des pois chiches ! C'est pas pour te manquer de respect...,-1
Je ne suis pas d'accord. On ne va pas se laisser imposer le diktat allemand sans réagir.,-1
Nous serions très intéressés par une visite de Michael à Knoxville.,1
Il nous fallait un contact. Les autres n'étaient pas en service.,0
Et le convertible du salon se sépare en deux quand on dort dessus.,0
Vous pensez que mon meilleur travail est encore à venir?,1
Je ne dirai pas d'où ils viennent ! C'est pas ce que je veux savoir.,-1
qui dévora tous les poissons du lac avant de s’enfuir.,0
"C'est un ami à vous ? Non. J'ai des amis très cons, mais pas à ce point-là.",-1
"Vous ne savez pas à quoi il ressemblait, même à ce moment là.",-1
Paie-leur une tournée aux frais de la maison ou quelque chose.,-1
"Qu'elle te les passe en douce, tes trucs, toutes les semaines.",1
"-J'avais pas le choix. Moi, je veux faire du théâtre.",0
faire tenir toute une vie entre maintenant et vendredi.,1
RAOUL: Vous allez adorer le professeur. C'est un vrai personnage.,1
"-Non, mec. C'est pas trop mon type de femme, ça.",-1
-ça peut parler à son côté artiste. J'ai un bon feeling.,1
Je ne viens pas de le prouver ? Non !,-1
On fait que chanter. Tu chantes pas cette chanson !,-1
"Si tu me dis où elle est, 1 000 dollars pour toi, et tu files.",-1
Mais le Graal ne doit pas franchir la dalle scellée.,0
"Tu décroches ou tu décroches pas, comme tu le sens.",0
"Essayez. Je vous les donne, si ça ne marche pas.",-1
-De la tête aux talons sa peau doit être rance,-1
