,id,text,label,len
2878,6430, nommer ministre ancien combattant  pas hasard,-1,6
2879,945,vouloir acheter compagnie démanteler,-1,4
2880,1389,pas venir battre,1,3
2881,4632,aller  pas réponse,-1,3
2882,1369,pouvoir pas expulser métisseron,-1,4
2883,7019,nom chef préparer,1,3
2884,7518,césar puisser faire pacte ténèbre,1,5
2885,173,maman papa regarder  faire,1,4
2886,5625,tête brique aller vouloir tuer tommy mickey,-1,7
2887,6636,pouvoir pas pas,-1,3
2888,9004, gros machine vert tuer aller faire peur monde,-1,8
2889,277,gonfler marge minable,-1,3
2890,5901,vouloir  appréci donner avis,1,4
2891,851,gagner monnaie,-1,2
2892,3471,laissezmoi aller chercher hina  tour  aider,1,6
2893,8046,voir linda  apprendre  position,0,4
2894,8906,pas question  maison  trouver chose mieux,1,6
2895,1901,nom mère cadeau mariage,1,4
2896,7081, pas bien saisir frère jacquard,0,5
2897,3663,pouvoir travailler livre article,-1,4
2898,4959,tard peutêtre pouvoir faire promenade calèche,0,6
2899,2072, ashleigh petit amie devoir interviewer roland pollard,0,7
2900,9132,pouvoir pas point  agréable  ville,-1,5
2901,3564, publicité  pas vraie vie,-1,4
2902,8373,christine dûner con connaître peutêtre pas principe,0,7
2903,6373,obliger acheter caca  ouïr marron bordeaux,-1,6
2904,3838, vivant,0,1
2905,9592,brochant vraiment coeur beaucoup revoir,1,5
2906,3339, empereur partager pas apprciation optimiste situation,-1,6
2907,1287, aime faire baiser roi  ador,1,5
2908,6750,taire pas concerne peau vouloir,0,5
2909,4694,beaucoup  partir devoir obéir,-1,4
2910,1744,pas perfection pas,-1,3
2911,7107,cousin montmirail pas tsointsoin hasard,-1,5
2912,7183,mieux  essayer pas servir  vérité,-1,5
2913,1248,payer pizza  sûre,0,3
2914,3532,pouvoir pas croire cuichette,0,4
2915,3274, faire regarder,0,2
2916,9843,ok  faire boulette pas vraiment responsable jure  tromper allezvousen pignon,-1,10
2917,425, vouloir grand acteur charismatique rêvai,1,5
2918,8423,savoir pas faite vouloir pas savoir,-1,6
2919,5067,voir pas  embarquer histoire dealer,-1,5
2920,1423,vouloir foyer enfant paix,1,4
2921,7188,part type donne cadavre manger cochon,0,6
2922,2339,presse colère,-1,2
2923,7072,peler jonc bailli limousin,-1,4
2924,374,oui  bien ,1,2
2925,5847,bien pis donner,-1,3
2926,8820,tirer jambe soeur carabine air comprimé,-1,6
2927,2680,pouvoir voir ami charmant,0,4
2928,5636,devoir  appeler dent plomb,0,4
2929,6461,foire chair lls détruire public  voir,-1,6
2930,3147, voir enfant,0,2
2931,2815,maybell  jamais vouloir çer  faire,-1,5
2932,5173,pereyra déposition,0,2
2933,360,savoir pas faire,0,3
2934,4568,demande droit répondre suffit ramirez,0,5
2935,7906,pitier  donner valium  renvoyer,-1,4
2936,8836,ami sortir atour festoie  fasse honneur bel,1,7
2937,5279, faire lucy espèce sale meurtrier,-1,5
2938,3654,taire connai garip village côté,0,5
2939,3005,restetil petit note justice,0,4
2940,5898,quelqu  pas offrir  acheter,-1,4
2941,423, perdre qualité combat,-1,3
2942,3408,faire  train,-1,2
2943,6684,gamin pas dollar,-1,3
2944,6465,savoir trouve presque,0,3
2945,9832,jeter truc servent vachemer bien pas tard  hier  trouver super collant peine filer,1,13
2946,6419,ach ja gut  exactemer führer avanthier,1,6
2947,4362, mère mettre boule quell snob,-1,5
2948,4987,toujours  adversair dispute,1,3
2949,6648,savoir point secret respecte complèmentement,1,5
2950,6285,faire an faire pute sauver peau,0,6
2951,2396, admire lucy comprend homme courtiser,1,5
2952,889,chance  apprendre pouvoir retirer,1,4
2953,2996,leigh anne pardon vouloir pas vraiment pas,-1,7
2954,9209,pas  pas âge signal,-1,4
2955,1269,fautil pédé  affichent nez,0,4
2956,5922, appartenir pas  appartenir famille,-1,4
2957,8364,pas papa trouve passion pèr très original,1,7
2958,5889,graal aller chercher,0,3
2959,2138,pouvoir  exciter savoir loi,-1,4
2960,4249,ordre  erroner  savoir rien,-1,4
2961,503,mets pas ko  maison,-1,4
2962,6403,falloir coiffeur fai monter fils maison,0,6
2963,8585,cherche faire plaisir temps temps soûle,1,6
2964,3082,vrai préoccuper temps,0,3
2965,5618,braque bookie oui grand,-1,4
2966,1487,pouvoir pas garder harry,-1,4
2967,9965, an grâce roi loui vi capet gros affronter frontière royaume cousin henri ier beauclerc roi  angleterre duc normandie,0,18
2968,4044,esther williams  place calme devenir ronchon,-1,6
2969,4968,pas copine grand réalisateur hollywoodien,-1,5
2970,6981,faire rir an sentir mamie,1,5
2971,7371,malade type pas femme,-1,4
2972,251,forain partir demain   cacher,0,4
2973,7934,copine entrevue roland pollard journal  école,0,6
2974,870,jeune homme impétueux appeler david joue polo,-1,7
2975,7719, entrain devoir faire lavement caf lait,1,6
2976,3997,emmerde  emmerde savai,-1,3
2977,4559,trouve film  rien   navet,0,4
2978,8087,démon sorcier égala attila sang coul veine,-1,7
2979,3379,aller libérer  dizaine minute,-1,4
2980,1717,envoie coupure presse mère,-1,4
2981,310,faire blé faire blé,1,4
2982,1690,pas daltonien,-1,2
2983,4281,retrouve suite envoyé spécial sam,1,5
2984,835,devoir relation sexuel  ,0,3
2985,5466,attention langage passer savon,-1,4
2986,5063,appuie poche douille pas trop,0,5
2987,6264,croire  mourir demain,-1,3
2988,2453, apprendre  pouvoir voyager rester,-1,4
2989,9463, aller pas nord purvi aller sud raccompagner dame,0,8
2990,69,mettre famille danger,-1,3
2991,4094,marcher citemoi  connaître,0,3
2992,3643,mme nihal  lever tôt prendre petit déjeuner,0,7
2993,6939, estce veux faire camion pompier,0,5
2994,4354,numéro  utilise régler mois  hôtel,0,5
2995,2317, indiquer site direction transport,-1,4
2996,8298,taire laisse personn faire mal estce  comprendre,-1,7
2997,5827,ca pler gusgus aime aime,1,5
2998,5747,parcourir match millier,0,3
2999,7401,regarde chose face tour peuxtu faire blessure,-1,7
3000,8337,allez aller bar  poulet convaincre patron,1,6
3001,516,vitamine cheveu membrane muqueux,0,4
3002,6907, etat exige successeur donner  fille,-1,5
3003,3945, ami faire manière,0,3
3004,3672,pouvoir veux choix faire,0,4
3005,1967,sûre  avai pas café,0,4
3006,667,réduire détruire devenir fort,-1,4
3007,9248,vouloir besoin mik besoin,1,4
3008,453, dur trouver nana encaisse marron,-1,5
3009,7010, voir toujours cheval blanc passer pont  connell,0,7
3010,8894,pouvoir pas demander type battre trouve pas,0,7
3011,6727,aller pécho méga-octet contrat gorette,-1,5
3012,6928,écoute savoir veux pas rester vie,-1,6
3013,9285, pas très bien   pas lumière,-1,5
3014,5761,paragraphe superbe qualité athlétique,0,4
3015,2026,subconscient libérer monstre,-1,3
3016,9817,revenir maison minute repartir courant  estce,-1,6
3017,630,laisse  petit,0,2
3018,4199,croire  faire devoir faire,0,4
3019,1767,porte fermer pouvoir pas  arrêter,-1,5
3020,3702, pas marre bricoler alchimiste,-1,4
3021,9054, bordel    sonia venir,-1,3
3022,66, aime pas traiter homme main,-1,5
3023,2986,utiliser sauce jus viande,0,4
3024,5635,pulford avis cadavre,-1,3
3025,9304,mettre celuici chambre aller planquer chambre,0,6
3026,7914,pas prise bec malédiction film,0,5
3027,965,chemin compter prendre pizza,0,4
3028,4089,aller déplacer reine  pas droit,-1,5
3029,9725, pas vrai  taire veux aller aller dûner sinistre,-1,8
3030,4008,retrouver arbal croire  tuer,-1,4
3031,7607, rien mois  justifier,-1,3
3032,8063,aller faire question pose temps,0,5
3033,539,tirer hublot vouloir sortir,-1,4
3034,9255,aller coller nez caca recrue  diras,-1,6
3035,3754, discuter décider prendre ensemble,0,4
3036,9272,pouvoir changer  apparence savoir pas  aller marbre biograph,0,8
3037,4498,général gestapo mener enquête,0,4
3038,3551,veux entrer boutique,0,3
3039,4922,espèce tas ferraille  espèr aller rouiller,-1,6
3040,8134,con ok attendre partir filer  intérieur,-1,6
3041,6286,compte vie  démence,-1,3
3042,6411,pouvoir fin guerre,-1,3
3043,8147,compte  fric pognon dollar pige,0,5
3044,2796,’ remplir  anticorps important petit bout,-1,6
3045,4935,bien  aube  humanité vivre terre,1,5
3046,7230, problème falloir  sache passé,0,4
3047,2028,punir déioyauté désobéissance,-1,3
3048,4351,arriver déjà repasser,0,3
3049,4070,reconnaître salade confond,0,3
3050,4074,pas an demi,-1,3
3051,797,signaler mission kilomètre faire,-1,4
3052,3961,savoir taire occuper second,-1,4
3053,4788,père irlander  envoyer travailler an,1,5
3054,4020,venir presque jour travail,1,4
3055,4564,  histoire ancien  intéresse jeune,-1,4
3056,7971, effectivement mentir vouloir pas venir soirée  accord,-1,7
3057,9262, grac glace whiskey glycérine eter,1,5
3058,3166, aller pas lucifer monstre lucifer méchant,-1,6
3059,5918,falloir replacer vite contexte familial,-1,5
3060,3016,maintien blocage  coup sifflet maintien,0,5
3061,8961,nelson dillinger vouloir savoir savoir pas,0,6
3062,5517,jeanpierre devien parano regarder,-1,4
3063,3795,souvenir toujours mister,1,3
3064,7536,savoir napoléon donne joséphine conquête bavière,0,6
3065,8901,pas  aller casser big mike loin  stupide,1,7
3066,673,ami disent roupille chiot épuiser,-1,5
3067,2041, bon réservation déjeuner,1,3
3068,341,fier logique  administration,0,3
3069,6153,part wichita little rock reno tallahasse,0,6
3070,3058,mil suer atelle essayer persuader  aller mississipi,0,7
3071,4842, acheter grade caïd,1,3
3072,6048,trop monde falloir  prendre chemin,-1,5
3073,2341,perdre temps discussion falloir avancer,0,5
3074,862,suppose accepte liquide aller,1,4
3075,8342, appeler déposer desoto vouloir mill file,0,6
3076,7608, pas  hamdi,-1,2
3077,1015, perdre quelqu   aimai souvenir,-1,4
3078,9720,chambre godefroy hardi cheminée xème siècle  vestige  ancien château féodal,1,10
3079,7712,aller pas  estce  problème,-1,4
3080,5132,compte ron  galion gryffondor ouai,-1,5
3081,3335,oui  vrai falloir reposer hubert,1,5
3082,9232,savoir devoir bon prochain casser gueule,-1,6
3083,1324,aller mère  passer,-1,3
3084,7621,dis  falloir chance faire mal,0,5
3085,892,barney gentille charmant,1,3
3086,7091, pas limo  rang,-1,3
3087,4656, enseigne pouvoir faire truc cool,1,5
3088,2562, devoir faire  pas temps,-1,4
3089,5566,raconter ménagère bled perdu,-1,4
3090,5891,elsa  jamais croire graal croire trouver récompense,-1,7
3091,3668,savoir pas défiler fai,0,4
3092,9488,suite ben match  enregistres regarder ème mitemp ensemble,0,8
3093,7858,père envoyer faire changer  avis  rater,-1,6
3094,9052, pas chance  voir vrai aller regarder branchezmoi,0,7
3095,8849,con  appeler messire  savoir rien jeanpierre  savoir rien,-1,8
3096,8138,bon ben aller devoir faire bruit ,0,6
3097,4546,maréchal  droit  abattement,-1,3
3098,1331, bizarre adulte pouvoir pas décider,-1,5
3099,5240,partir campagne  jamais quitter londre,-1,5
3100,1365,pardonnezmoi majester  demander venir place,0,5
3101,5667,apprendre  an cours science,0,4
3102,8642,you want to know my name you want to see my face  the devil,-1,14
3103,8365,oui déjà  pas voir temps passer dis,-1,7
3104,8767,dis souvenir pas nuit,-1,4
3105,8308,but  assurer jouer  université mississipi,1,5
3106,2748,ouvrir oeil messir godefroy aller accoutumer vite,1,7
3107,5296, etat réclame prince héritier repos tranquillité,1,6
3108,5237,magnat confiserie devenir ami  armée britannique,0,6
3109,9283, inquiète pas pouvoir pas soir  amene semaine prochain salut,-1,9
3110,143,habiller pas faire attendre,0,4
3111,4267,bien sûr prochain,-1,3
3112,6508,empêcher famille chapelier  tuer coup sauver chapelier,-1,7
3113,9317,méchant brochant abandonner soûle grand appartement vide,-1,7
3114,5695,bien faire plaisir rencontrer jour,0,5
3115,7407,fait capable conduire produire  énergie,1,5
3116,2052,toujours aimé josh  devenir dégonflé classique,-1,6
3117,9002,mme brocher heure  voir mari essayer désespérémer retrouver trace,-1,9
3118,8388,pas  type  horrible horrible,-1,4
3119,5312,crasseuse loge cochonnerie métairie,-1,4
3120,3758, veille noël fan combat,1,4
3121,9767, aller pas mettre pleurer veau ’ arrange rien copain,-1,9
3122,8467, ruine faire joli paysage,1,4
3123,9453,arriver retard fête fond rebel,-1,5
3124,3562,taire sûr bo peep,0,4
3125,9668, estce  donner mal  tour eiffel concorde,-1,6
3126,2592,espèce  enculer croire  rigoler,0,4
3127,7809,’ chat donner roi perdrix,0,5
3128,4829,bol jamais  cause vinnie,-1,4
3129,3539, difficile finir abandonner fond  placard,-1,5
3130,7993,ouai wink déjà pécho bien phone meuf,-1,7
3131,1140,oui  voir oui savoir  blancs,0,5
3132,3309, drôle taire dis parcequ,1,4
3133,6809,buzz taire tombé  pas idée place,-1,6
3134,7648,an décider consacrer  écriture,0,4
3135,2347,million pas  rien,-1,3
3136,2302,partir hagrid  très cher ami,1,5
3137,898,riche vouloir diriger chantier naval,0,5
3138,9841, devoir dîner soir oui savezvous,-1,5
3139,7789,crain découverte impromptue  obliger mère venir chanter mombreuse,-1,8
3140,5633,meilleur  nourrir porc,-1,3
3141,8669,patron travail dis revoir,-1,4
3142,3028,gars aller bien content voir,1,5
3143,3603,iz téléconférence drapier pakistan,0,4
3144,1388,présenter champ bataille,1,3
3145,1757,chevill casser cheville,-1,3
3146,7762, sentinelle partout pas pantouflard,-1,4
3147,9805,nez regard biaiseux petitfillot fripouille fripouill prie,-1,7
3148,8749,recette pouvoir trouver page livre,0,5
3149,548,faite délibérément ’ ’ souviennent,0,5
3150,4687, arrive pas apprécier fait  raison,-1,5
3151,2757, gueux posséder château,-1,3
3152,7501,veux boire verre vin terrass,0,5
3153,1268,  rien  banal,-1,2
3154,9492,faire rougir françois pas modeste lucien coincer  fraudeur,-1,8
3155,5105,reconnaître barnaba cuffe rédacteur chef the daily prophet,0,8
3156,3097,tour subiss poids an,-1,4
3157,3138,antía fille devenir intime insister lourdement,1,6
3158,6897, homme maya vouloir rester travail faire,0,6
3159,4271,aller rémi besoin chose,0,4
3160,4820,content  prendre femme gardezla,1,4
3161,6554,patron   essaierai  aider aller,0,4
3162,8324,hôtel  connaître croire  aller reconnaitre,0,5
3163,4873,faire travailler monde loi byrd babysitter,0,6
3164,4215,connaître loi loi connaître pas,-1,5
3165,306,henry merd essayer joindre jour,-1,5
3166,1591,chat fils meunier science naturellement,1,5
3167,3841, pas aller raconter connerie,-1,4
3168,1276,oui train couiner truie,-1,4
3169,8211, estce  vouloir photo,-1,3
3170,6931, estce veux faire veux monte,0,5
3171,5451,demain  vendredi savoir ,0,3
3172,6312,pas censé oublier pyjama,-1,4
3173,7839,devoir sortir esprit ’ humidité ’ orienter chose grand,1,9
3174,7645, propos scène taire décrite moche,-1,5
3175,2502, pas trouver sortir pas,-1,4
3176,8250,bon ami monde  inclura,1,4
3177,2908,combat match boxe,0,3
3178,4017,paumer pleine brousse dingue meyer,-1,5
3179,5208,donner comporter aprèsmidi,1,3
3180,7483,écoute  accord faire pas scène soir,0,6
3181,1168,bon demain franck demain mme schaudel,1,6
3182,8493,excusezmoi bon  pas patronne,-1,4
3183,5368,chose coupable pouvoir savoir,-1,4
3184,4492,énerve malade aller faire descendre boche,0,6
3185,5769,problème cause,-1,2
3186,1759,faire faire pas  accord,0,4
3187,546,astu besoin pansement  pas besoin,1,5
3188,3292,sarah bernhardt hier soir triomphe  aiglon,1,6
3189,8526,lieu gâcher vie essayer devenir roi police  assurance,-1,8
3190,4728,rire  tourbe trouver,1,3
3191,5921,père pas sousterrain porte secret,0,5
3192,3003,grand talent michael  capacité oublier,1,5
3193,5803, école manque pas  pas temps  penser,-1,6
3194,6371,taire  rien pouvoir,-1,3
3195,1963,année altair iv,1,3
3196,5717,vouloir pickup michael  campagne,0,4
3197,292,falloir dénicher vendeur coin monde,0,5
3198,7125,falloir faire chose grand pouvoir pas continuer,-1,7
3199,1466,bernadette pouvoir pas rentrer spontz,-1,5
3200,469,mad dog grime prendre branlée gymnase,-1,6
3201,3072, famille aller  école,0,3
3202,4160,jeune homme faire signe sourire,1,5
3203,6706,déconne aller voir frigo  mettre petit surprise,1,7
3204,3161,matin garder secret  espoir  jour,1,5
3205,1931,journée  avai croire affaire flic,0,5
3206,8763,falloir simplement glisser  intérieur disparaître heure,-1,6
3207,6576, pas trou merde pelle,-1,4
3208,5474,vien connaud tirer lapin,-1,4
3209,4882,vouloir tuer enflure,-1,3
3210,6210,meuf terre trouve pas bon,-1,5
3211,6464,sale drap faire fugue,-1,4
3212,6304,donner orchestre passage bien sûr talentueux musicien,1,7
3213,1777,très agréable devoir faire tour jour,1,6
3214,1045,remettre lettre  écrire chri,0,4
3215,4558, présente velléitaire limite  incapacité,0,4
3216,4197,voir bien  histoire parent continuer tourmenter,1,6
3217,6986,veux fasse falloir filer dh,-1,5
3218,7482,estce trouver  homme vie  inapte travailler,-1,6
3219,4039, adore voiture perdre,1,3
3220,581,estceque regarder  film robot,0,4
3221,1282, usage stupéfiant excellent exemple fille,1,5
3222,6011,devoir partir chambre aller servir,0,5
3223,525,ethel pas briquet,1,3
3224,9499, oublier pas flamme  enfer forgs,1,5
3225,5530, pas trésor valoir rencontre,1,4
3226,2493,appellemoi vieux  rien,-1,3
3227,5334,rapproche ordre tirer pas,-1,4
3228,5789,fait pas mal marchant,0,4
3229,253,négatif duke duke aller réussir,-1,5
3230,9366, anglais remettre mal point pouvoir garder,-1,6
3231,9078,pas geste brôle tuer pas  fonctionnaire,-1,6
3232,5614, arrête gare pas làba,-1,4
3233,6240,pas jardin pas jardin,-1,4
3234,3106,falloir pas  inquiéter donne drôle tête,0,6
3235,6923,vouloir venger vouloir pas venger chose,0,6
3236,9952,venir hurler trépasse faiblir  devise godefroy hardi compte  devise famille,1,10
3237,5260,femme radieux empire monde,1,4
3238,4905,femme mère enfant monde profiter,1,5
3239,8765,désoler Monsieur dérangerai pas  pas indispensable,-1,6
3240,1609,garçon fille enfant âge,0,4
